"","(Intercept)","pretermBirthYes","gestationalAge","babyGender male","birthweightSdscore","parity primipara","delivery Vaginal","maternalAge","maternalBmi","maternalSmokingBeforePregnancy Yes","paternalAge","paternalBmi","paternalSmokingBeforePregnancy Yes","gestationalDiabetesMellitus Yes","chorioamnionitis Yes","idiopathicPromWithoutInflammation Yes","preeclampsia Yes","placentaPrevia Yes","estimatedBcell","estimatedCd4t","estimatedCd8t","estimatedGran","estimatedMono","estimatedNk","estimatedNrbc"
"cg14468508",0.0224580242719079,0.0574277952496109,0.259750613616581,0.945145335032799,0.570577679717261,0.585458120235555,0.891762387312822,0.732269391384504,0.804553497842656,0.959755071335146,0.390170460772465,0.917956510663509,0.202946181865657,NA,0.585289396402988,0.677564559350908,0.179268456748369,0.217934383295752,0.85950166331523,0.835390261770593,0.635700087390433,0.90750679647912,0.573764830887281,0.847242132676858,0.834281701099157
"cg14477767",0.767393839305529,0.50831914656127,0.154396553509583,0.316038911858624,0.754296055997453,0.488906155559044,0.674312331441204,0.309615657142901,0.417981586314201,0.978306377634089,0.512898457339067,0.956454307923682,0.88028885634473,NA,0.328356231630514,0.884244698358611,0.767502581344235,0.94538187092095,0.0629105662017472,0.47044276015385,0.169343386426784,0.0625879639200345,0.0311068445580194,0.12148167151505,0.205173088716965
"cg14480046",0.068510945064632,0.275315518232053,0.424948846273059,0.04334089646475,0.606881007642408,0.49200438133993,0.943187337048613,0.105578720308956,0.149502123509398,0.0712679874520308,0.554225950325803,0.153665999666363,0.839808222767725,NA,0.802229926918901,0.564947441453198,0.901917520849461,0.0376254334372529,0.250615173186246,0.185318106364437,0.288007088127865,0.68395198750089,0.436443507689095,0.379230463164527,0.307403918388103
"cg14482811",0.502107973857903,0.92687730230785,0.0255164838446309,0.148580627535661,0.949786746934709,0.578000781130885,0.508906202676359,0.179944809478173,0.118433537622664,0.723182728004674,0.227870930790104,0.475851048899941,0.903506902170512,NA,0.820929827653545,0.411000822463714,0.891855339496009,0.108926486356348,0.832890873758443,0.0161276865810985,0.0182149517539358,0.0116305433110363,0.00653051948617506,0.0997491762085904,0.0145324626524588
"cg14522718",0.0323350373051776,0.236291936165356,0.619625827197215,0.730015478499363,0.661174006832899,0.106484462111466,0.167184328856791,0.696307837226113,0.123114150736059,0.742098376457652,0.393903457152097,0.298770347687901,0.635017938075364,NA,0.951618829678895,0.826469310899201,0.298500158092453,0.0406930355285688,0.813122117138663,0.102777722186876,0.255823421062209,0.703537300570183,0.507642391644222,0.975093602905645,0.425216675453197
"cg14564351",0.266736632171592,0.972093078572268,0.624302309700087,0.369250382865078,0.00460052276552779,0.315171018834247,0.0743165901610619,0.584683899509362,0.569357840516844,0.725582733298779,0.0355364187774086,0.572035011065996,0.232936849932935,NA,0.335598181659109,0.951460988120433,0.0492165882460234,0.356239144831605,0.127810190493224,0.058310588123438,0.180089806021285,0.175632828424672,0.194822305526645,0.136868997111279,0.224030853076155
"cg14579184",0.469124520114485,0.676929655342927,0.0853633601050965,0.788631481828348,0.0243450880856634,0.80088961148927,0.749580972324242,0.283205695121968,0.127534929575456,0.920988364012148,0.127966290943162,0.270352929630275,0.989065449549522,NA,0.605608738416241,0.796182141339341,0.323588602352089,0.309882339967531,0.667791377532675,0.657465520500047,0.48514016232491,0.24820779393401,0.184773437625363,0.144083149922299,0.10757061253912
"cg14642045",0.0733399449575081,0.0428251460780014,0.143773398073712,0.990828449613037,0.0295191184594698,0.458240643157154,0.586084286255083,0.578636293167569,0.0142475515799585,0.0534298678972035,0.250253673392098,0.615972323657749,0.643795809566994,NA,0.0993934532349901,0.33105938798813,0.427373553322526,0.582845939455807,5.21239009867056e-05,2.06425972859982e-05,0.000825583919485283,0.0193536157825251,0.00147983999440089,0.0202212199325194,6.7227539503794e-05
"cg14696926",0.532759145204945,0.401491232637978,0.890631593016584,0.792317648268205,0.146606174232714,0.472215837066284,0.461327730387965,0.327735068531509,0.0737733514739674,0.649800238198382,0.652444923076882,0.014046729867749,0.57687920278494,NA,0.632365526507047,0.557812557843917,0.480190253842477,0.492940210132783,0.0262626220360986,0.268718059679378,0.3253767595617,0.0148237674971332,0.00970370414488077,0.432248503703049,0.0662237401186611
"cg14728071",0.524278274005859,0.331829454073208,0.305089836873172,0.496135551595559,0.909610679286956,0.0441785751670569,0.412362178032101,0.960615393546634,0.804169823654793,0.274953307142764,0.411681910279533,0.508293931710896,0.653256655278429,NA,0.910713394520834,0.625966753455629,0.461746489794539,0.910041385360003,0.0335258430033413,0.525633651986624,0.424430720298517,0.013807073500486,0.00566889187469992,0.455774782678758,0.0171903534435629
"cg14768164",0.391185694862955,0.953537013865974,0.611014537906277,0.931548774390183,0.0403299550694989,0.818080844562733,0.328164437407492,0.491881497258868,0.681912855730751,0.898493045110958,0.77567365630539,0.892255883150967,0.136165187847832,NA,0.213545147361178,0.301136218943787,0.805237239806133,0.370976312142267,0.0049972098214275,0.0981651504691079,0.20275316275944,0.00119243279742517,0.000480075027122957,0.277796571645003,0.15274430496525
"cg14788673",0.0569977955922588,0.299492238865531,0.797321969935269,0.461965074232706,0.424932931294117,0.719871817300094,0.41982631282322,0.618584970232743,0.582802208204514,0.59772878003565,0.911603067016885,0.322396851788552,0.828949591232662,NA,0.385935603139683,0.264620046715751,0.271248542167623,0.577227946502136,0.0190757844492394,0.000186544765713849,0.000241063878048288,0.00430073079612589,0.0133657699158276,0.000887863139197216,0.000459857746335921
"cg14807446",1.96702807314781e-12,0.22627835363813,0.674228499746372,0.435140921177967,0.0844461530436258,0.372292608247981,0.948895170436908,0.867948561070141,0.956791169379818,0.417825610329645,0.291087659471517,0.195592999580296,0.611968415541645,NA,0.278687931011138,0.772415144580473,0.751093739377173,0.41148595847706,0.421517863715605,0.395076009266976,0.241527627568625,0.278899919499633,0.881447240414357,0.631616369873361,0.300268571029285
"cg15034267",0.00256435780146274,0.667739575757797,0.627641738693483,0.542961182464899,0.00792603806024707,0.671866808120737,0.855533402105954,0.134940308317804,0.547949333626978,0.740857473904167,0.969527861632521,0.369338455560429,0.065432110349248,NA,0.184929289562844,0.448454919010722,0.291360084027988,0.173877188145296,4.71997264994499e-09,8.63309558591268e-09,4.8792563189226e-09,6.47434004462406e-06,1.95644137958973e-08,7.15971578369519e-08,0.00442298721492085
"cg15039797",0.561109628109503,0.686378510582604,0.748785749446893,0.616461378128166,0.0884797290887947,0.391291952946214,0.151817878393174,0.671793252540615,0.985221248614359,0.403591064629705,0.228148673352955,0.0864496156294292,0.852842613897264,NA,0.615033555085754,0.783546975935802,0.878615561243241,0.135955403926254,0.0100786923015638,0.269882296648927,0.220074572796299,0.00673175563479882,0.00189774619959047,0.245570177722064,0.0029946217269744
"cg15068842",0.621001441191385,0.98815006708023,0.146546565466758,0.303292640532787,0.55503056167061,0.364763793103183,0.891846298087931,0.747645812837625,0.815208802180991,0.557798262395841,0.652874159250074,0.121557718131819,0.1977753189241,NA,0.669154023280395,0.95157779300989,0.713988604018514,0.656493144519017,0.973299033823405,0.270094255056217,0.138315037513628,0.722501455334168,0.592367890009953,0.462318998319823,0.19227233084478
"cg15153141",4.22126180628575e-06,0.0314776934787355,0.977772379136575,0.370649811128945,0.505451351374527,0.220579858545234,0.430704200946541,0.445422984457732,0.458095193445983,0.865103964898921,0.0525721767389107,0.479303305933029,0.819560852240938,NA,0.904827995218806,0.412617220502202,0.007323249169429,0.0750510827489882,2.81040391755195e-06,7.10030711522529e-05,6.21551394531121e-06,2.85880190711597e-06,1.67862593453244e-06,3.57640441604174e-05,0.096383135866812
"cg15163862",0.061695083078968,0.569940860606893,0.398029611470572,0.359431639398969,0.908424163641729,0.549586821346999,0.168857841736516,0.0381443959872993,0.433002430971479,0.999165974091897,0.183238887214431,0.811085285393031,0.329200636981012,NA,0.181469119763109,0.388200811811838,0.253632697982369,0.89068516493561,0.565264796379991,0.447133969738877,0.775018142139718,0.648289802677575,0.496621425903448,0.953992867812445,0.481093080288784
"cg15235922",0.203213911096697,0.731418412851781,0.905913353396626,0.698694270286082,0.935738024950765,0.335353024983151,0.562185529364717,0.256733506161336,0.68529688204944,0.739292031786072,0.642968233866081,0.180944328869621,0.48205664035837,NA,0.676341794097979,0.576169185696689,0.0955277274979673,0.166313940097532,0.599129650023982,0.0149593519872645,0.0102171477450343,0.0158142720292842,0.00678892137351122,0.0380303179095198,0.0593208738923372
"cg15244874",0.558653303176204,0.384052614362574,0.140480075080216,0.388811056641635,0.0355039582376508,0.446245590499535,0.683567036015209,0.434329119789155,0.588875128236245,0.336817658744779,0.0424493966867188,0.480847135714397,0.0173904553293988,NA,0.520507192132946,0.10113532085801,0.425379024077785,0.587903750479313,0.00863008344348088,0.0384654340158069,0.00887869719984264,0.025322378973479,0.0147104151164625,0.0269193180152512,0.206304832939808
"cg15333769",0.0116936620192468,0.626882086773125,0.375465808085677,0.273277292029224,0.0524024377535059,0.610300130580644,0.498374817420019,0.845998320160789,0.248782307732593,0.55220999920088,0.126582093140424,0.490321721776847,0.830294769771451,NA,0.346402046832344,0.0755142827163323,0.60647946659573,0.655282918562696,0.679058937188316,0.907861563176773,0.167469557704471,0.529673316345695,0.704517648885224,0.182033654786,0.416234903094516
"cg15348679",0.793941234768553,0.0124725522543903,0.000480620278390126,0.00546171412589305,0.281156492045378,0.8896843347918,0.14095918526866,0.601725521271257,0.00807281204106421,0.994403033139635,0.172214009430218,0.896672364692572,0.622525022565763,NA,0.724506245407984,0.0299592969919564,0.669325781063319,0.00301972729015469,0.547137794910388,0.00514705613857486,0.00458215980599648,0.00454094699618421,0.00329761531219757,0.0062385484682763,0.00545084044279535
"cg15367247",0.491007280756602,0.0857260663338794,0.347399051859802,0.219523030425097,0.670153760535507,0.901703930405578,0.576235803282038,0.709435993978627,0.84392295518261,0.162558815876945,0.0101939784693143,0.579757475942654,0.186516167780718,NA,0.470169497889087,0.97563144558925,0.0950430869329609,0.836691541137607,0.819325178656501,0.963903151968361,0.914779284704873,0.797943000921221,0.690118531671568,0.541176617918245,0.684011156319822
"cg15392364",0.0819026699508924,0.247361349144971,0.120707648548151,0.973264593296762,0.08185137100173,0.590774047357884,0.706908203173046,0.126202409743116,0.991252313489794,0.811715855460102,0.173192803841939,0.636709201164268,0.723104704829736,NA,0.132283626676803,0.519691711739509,0.321645329443967,0.290239226900089,0.491425363918175,0.208956763249029,0.395799132466659,0.366056918328341,0.228675653238179,0.884707468270225,0.523168145604107
"cg15451980",0.509875973995677,0.652842599738142,0.00286094617260414,0.820979938255544,0.33201286826591,0.393762190158908,0.433565416290188,0.386812346450897,0.895410132791885,0.0309567011945108,0.929750395193043,0.0789256581435898,0.131610028093101,NA,0.850911692380147,0.00530830118640259,0.0121344287239305,0.0396819089802496,0.266947039453392,0.317475863124817,0.872258064847322,0.193427849508907,0.186934450065048,0.46161086737855,0.262447476977253
"cg15474337",0.492075969822912,0.905073741354283,0.731881798477917,0.753073385927443,0.00914943082087971,0.0340442841754826,0.291287795942273,0.673078825802375,0.244934270406145,0.424668503536573,0.820351851347967,0.327862827772018,0.839692396135537,NA,0.611290275380551,0.935813026588762,0.303568963256535,0.830408146548825,0.526696187729629,0.717408758010156,0.742289807516378,0.626660507597567,0.50425748739503,0.597650550944027,0.668717777377204
"cg15507690",0.00443364979878922,0.92795245865837,0.216378972339221,0.947137473808261,0.581132770363277,0.720232472070975,0.810863137786022,0.58895642655561,0.950357413781311,0.533873051311407,0.203956278114325,0.912940040099635,0.740131869357253,NA,0.784555591693427,0.877346299676679,0.66598616064075,0.489110765572435,0.03576751039281,0.00487413102504832,0.00286120935541031,0.00360446564752076,0.00333173959622435,0.00719911949403385,0.495989840287245
"cg15519096",0.645229817729131,0.588437703639279,0.15289953930002,0.846000639394354,0.0553489059881895,0.774643587535449,0.725162775401494,0.765146100907471,0.00430190293643178,0.415002747217282,0.344437226092115,0.13328746964812,0.855588565164438,NA,0.387000169924527,0.706441405854533,0.734127413755695,0.830263055469762,0.0775067401187352,0.358524526602685,0.274574202547116,0.0116421884097526,0.00261902971411713,0.278711104769467,0.0608499694469211
"cg15535471",0.588165940686603,0.415665977407479,0.0827405950779438,0.494332243520986,0.00133335726397147,0.496904245314793,0.247754679173059,0.826458156598421,0.525902803044693,0.510435882767955,0.473180286765219,0.319536336936333,0.096969530748546,NA,0.888150126132016,0.715334993448822,0.134589988729328,0.986153471496631,0.672342056835757,0.974088459612227,0.931139290656532,0.135982551414211,0.351742980357891,0.855832369039054,0.769141877635065
"cg15557459",0.00416696952908038,0.0166677070090785,0.0694803855257853,0.318897922322506,0.00122297624714428,0.529012335361614,0.809943026850254,0.24394288869794,0.826834795596828,0.356229132858741,0.748186193580122,0.107908342193099,0.379236884944736,NA,0.138048302940821,0.379761290830844,0.000915035208010296,0.0060656492261029,1.63567188040092e-09,4.4557080276446e-09,7.08428574739229e-07,2.62755718416629e-09,4.94097286781064e-10,6.99855542127253e-06,0.00025182260868202
"cg15564619",0.746172069030742,0.123588402782165,0.140507244742963,0.0337373194407642,0.0437692257071763,0.403127666975226,0.366661981746181,0.376529368662904,0.292770553747675,0.318496562881855,0.499744355486088,0.581450829703143,0.737716403259673,NA,0.1856327968016,0.0141645199817324,0.773559716710423,0.0710061242670177,0.0168478005840681,0.561784826892908,0.109062732390884,0.0347043140199768,0.0883098611197268,0.0326998491211058,0.186584074636666
"cg15625636",0.0224201249259793,0.14264368417471,0.169410941388021,0.0677480586634561,0.00571800051501316,0.765621808964303,0.568270942535985,0.360786509426044,0.702820060041999,0.318268852706613,0.416193323867268,0.0535243914527645,0.700042523570969,NA,0.301305337671511,0.160899031686909,0.512284140645737,0.751160199810757,0.308211803551733,0.0321960486944371,0.0266442067753358,0.500639402058056,0.177815793394214,0.0735681726514449,0.84283457645153
"cg15684702",0.0394470289936763,0.184490877742126,0.0300596704160824,0.0982011315462148,0.729639867669417,0.881654492020836,0.710910960970906,0.241502488293496,0.393867205182669,0.319368012846064,0.866586037744027,0.699837958294537,0.759180866597293,NA,0.264837360491653,0.407345569374604,0.797026957114866,0.100330386067526,0.000261375821631283,0.00011369150883575,0.000109324890339383,0.00258706473211018,0.00174014948899452,0.00214349535870476,0.050921375122333
"cg15694422",0.639962168056785,0.805940816378405,0.0752171771083339,0.310672727713106,0.360747683816914,0.107728390016566,0.149063023236394,0.858008104311166,0.0301799087151405,0.0683568782475171,0.0610781288198715,0.925840547618362,0.143842946281017,NA,0.84147014272058,0.676530412507091,0.958766900568014,0.731958988998042,0.324145376447419,0.199433803189269,0.163664915051264,0.423410207329729,0.425652087854927,0.0911415605345021,0.0345606590868412
"cg15730481",0.150286108338138,0.365677923396218,0.248453707830927,0.283594859858846,0.954618650821355,0.0787107537222298,0.85989007587364,0.41186030705062,0.100839592676605,0.916082533324978,0.718722642038934,0.83976115632194,0.352611749554127,NA,0.623659198251863,0.131260497621153,0.348449300363532,0.373781671035622,0.251028688653805,0.342282141911954,0.684149324289565,0.527969773642351,0.243053225389758,0.644093039090919,0.320694380677168
"cg15732149",0.560830571531121,0.716941718261224,0.0735596719274681,0.599493968798856,0.000572285459728114,0.332354028110702,0.895940031161544,0.0225645969284618,0.728443599094129,0.602491497589237,0.106347954935516,0.910282834204425,0.169379738319519,NA,0.829272446160956,0.333810954681646,0.35987619089512,0.620188662750098,0.154394361080344,0.0582295619181383,0.0497196905946301,0.377084340027504,0.283172891320496,0.0906960739072401,0.0153493232133422
"cg15742700",0.298302539926237,0.82016478226685,0.169112159514167,0.0165698434497688,0.387352632430183,0.371214930255985,0.601443782140519,0.301680509717377,0.0625429138481024,0.661140657607121,0.631032208537946,0.922461072547587,0.859296578486646,NA,0.643895088561655,0.655268779408367,0.654980945493905,0.096887788388885,0.506855065164824,0.465354859791329,0.383623782050265,0.304503971230622,0.518612372381943,0.381886058389237,0.415090359182471
"cg15757195",0.334899004965659,0.279648846279259,0.523249236336368,0.983087154485005,0.390060101640765,0.420984931495497,0.101554854317292,0.336002934641692,0.097281377050608,0.430611672742982,0.968595954730008,0.784821038693996,0.290576247822507,NA,0.716825866577924,0.35917535957381,0.953147049503872,0.577150724784274,0.0276003792330419,0.00623658981398948,0.240895396530183,0.00744091951980405,0.00644388504979208,0.809514424767405,0.0472334362605457
"cg15878616",0.183958044870186,0.396330897222331,0.507435697886275,0.840221746416343,0.0257415305599477,0.323586339525814,0.150669986796763,0.825554819635962,0.0685722962783886,0.473685039705737,0.916065911578873,0.250853159365039,0.174759999600861,NA,0.727566597209231,0.132352639828356,0.573877809751945,0.870962900878761,0.281759481095247,0.284558039167587,0.338281905973367,0.47254432817328,0.831599130147554,0.303119119374675,0.365493384632572
"cg15889057",0.564007724523349,0.428501515179517,0.498136138172377,0.602805962377857,0.0435661664130001,0.414447372133298,0.57047814074021,0.471516384240263,0.776681815177324,0.0528583696376464,0.57328482619159,0.818813290651605,0.419530210837315,NA,0.600148021863202,0.587550962563363,0.262473125837127,0.443600967236758,0.000590798831793177,0.00226179193586967,0.000365585031543553,0.000683392293163728,0.000587283248232564,0.00453048743804026,0.974618355613485
"cg15942979",0.494926859102339,0.305748043882459,0.659418409455479,0.438820092919181,0.752949367584326,0.673054038922294,0.424162521049403,0.683401435851828,0.821187724623511,0.867651223246716,0.606767883491178,0.975408382926707,0.730180640020524,NA,0.0228888810382926,0.301073439927667,0.41267461988028,0.8351791824718,0.0281835309802715,0.923993759138456,0.974515691550996,0.0178419576718073,0.00531620796144566,0.998973691958217,0.886566570020044
"cg15974642",0.395928309275395,0.561936633056391,0.343859834249924,0.45235599968984,0.295105463216156,0.115178451608162,0.34559779444492,0.827633552897265,0.586674484983599,0.546399879544928,0.587070884828731,0.721547913213655,0.823807722594935,NA,0.661234121875901,0.189691830091391,0.469104917772219,0.216748445598003,2.31544822288164e-08,3.56163998107005e-08,5.4395022911968e-09,3.03123176387942e-08,2.13792199860629e-08,9.77523956707759e-08,0.570659075719764
"cg15982099",0.0439805822210157,0.836425329356906,0.640111196374086,0.732103902840428,0.0546600030849046,0.723672923133593,0.801959750482131,0.166233833661585,0.516207770305404,0.885121807426239,0.986865381377212,0.460966833262847,0.136085800129954,NA,0.140576479228508,0.626569225869185,0.00711175813575728,0.972026837642054,0.01180349151799,0.000108816727526573,3.0922529653661e-05,0.0352879400444539,0.0545902449728593,0.000244861897452243,0.0335556852440354
"cg15997393",0.48715435005275,0.115612165246886,0.836772877210216,0.41423031476508,0.920050330971312,0.361279678950462,0.253390305352795,0.65125602244346,0.319060700697108,0.662046754737236,0.376571806231133,0.043668726491343,0.240949962483036,NA,0.742570902660507,0.277794116529895,0.746379233251122,0.401438019488771,0.602159021894865,0.922733166382538,0.93524458094956,0.143902599061347,0.102706603382552,0.771490483877177,0.100574786673704
"cg16014060",0.528278644518495,0.268373223638589,0.470768772651164,0.135451123884858,0.326050562017181,0.815433280626505,0.906809022162817,0.481480337044105,0.883907284592296,0.614022710868654,0.793553783229076,0.0496017350547601,0.63624292799444,NA,0.267621999633138,0.42317552955229,0.664934365199303,0.595740007498836,0.587403413259941,0.946856893479173,0.326080035108835,0.551070329466219,0.646997849007044,0.541053297514266,0.428476380388051
"cg16093065",0.302217321047257,0.646326028830903,0.135967967607655,0.893335651170938,0.396616878498562,0.815304135502907,0.0520783933215453,0.970750283591518,0.418719765586233,0.10511802573433,0.838373466092484,0.277257148574082,0.75192687163092,NA,0.168638598774554,0.540334359074875,0.674447885746984,0.630753303244034,0.00233088431424591,0.0641117533093729,0.0935024122235062,0.00194739245217877,0.000567383136034903,0.124900973134765,0.000168787840445995
"cg16131748",0.192822616536156,0.175705699554653,0.116518537263373,0.134389907361258,0.260767513262416,0.791910103199412,0.39850435833265,0.150169813220306,0.090796720349466,0.762821993238232,0.584448862343009,0.583941635509948,0.726330481940392,NA,0.999279375959451,0.139004605350281,0.233394224029702,0.603656368633225,0.280702570231172,0.300914238610147,0.370899085787674,0.59385417872724,0.292387583054236,0.649468900755091,0.70423682586966
"cg16148346",0.795252938734518,0.371829164130594,0.637696533638023,0.324798688505771,0.603587907612235,0.0650122323436294,0.480093093333174,0.0156176283350024,0.68166926895205,0.871130169067775,0.000327939542517897,0.711311752005885,0.00539022247700688,NA,0.817369986914845,0.0313000084118908,0.60459524654303,0.0784949628951454,0.569996958658257,0.000977235479469981,0.000819598906645397,0.000700026639860698,0.000566882696798789,0.000576325931963381,0.000779302833059029
"cg16177830",0.248452967337042,0.437213108426315,0.00405684292571519,0.898155877154244,0.77889197915796,0.370106276075799,0.137024898524311,0.937235944696132,0.954056824825562,0.201196920156256,0.19316985055634,0.743083979951672,0.501715293269311,NA,0.754627704181672,0.992194745629774,0.974103210349805,0.684415292692752,0.187335184084616,0.0115870950348499,0.0317879261829864,0.00245962151909981,0.00187177633652362,0.295941853762528,0.00204670532036542
"cg16193207",0.0163792480557981,0.141330216436411,0.197344370949487,0.263760984188744,0.418732056097528,0.335104485727075,0.186992547304579,0.68858819570893,0.129336771823843,0.543740634915291,0.537317250190569,0.426648280957015,0.73962942014515,NA,0.949876215947982,0.175986292709216,0.157070478449913,0.29372647719892,0.422290105848074,0.0665176767019097,0.609985947482702,0.461216604421184,0.257721190219026,0.587858871575117,0.154085292823875
"cg16214653",0.465440131027529,0.7744413041027,0.609067042216419,0.51479128433506,0.0149296424748092,0.276416223333782,0.088900054596269,0.170776613537465,0.552406486857831,0.712960203720171,0.727064507166272,0.54392174282674,0.380698789089697,NA,0.304621664949057,0.61939032261859,0.959564176739079,0.824820415546383,0.220587024642102,0.052792808476997,0.86862019067046,0.0746773683709843,0.110181175677277,0.696533044022911,0.114688827895093
"cg16270399",0.106960530128049,0.40424282712668,0.436746856592797,0.199428785565906,0.0644958064260913,0.685990383193153,0.83574485008342,0.453784719270357,0.747772040595031,0.363947529750581,0.470790447658482,0.180405647673841,0.359033945355333,NA,0.628064445135354,0.256332952155265,0.504621783178187,0.0407746007197565,0.000700627967606178,0.000689248362020349,0.000725989560493231,0.0898766880965501,0.0554394180114641,0.00254436808323473,0.00240231648730504
"cg16277229",0.14785844846364,0.555385971029817,0.573910901054686,0.522641918852218,0.894790397245206,0.319065117008878,0.478528291397309,0.606442215705965,0.590221455085383,0.386253585835612,0.975791001730774,0.0358398566001369,0.754146978019718,NA,0.274717291206918,0.751253337980576,0.678933983951493,0.912642703823708,1.22384841253064e-05,3.05192211413425e-05,5.35373764346324e-06,2.04034529897218e-05,1.19045866313804e-05,6.599792090091e-05,0.379892176668949
"cg16278496",0.00474590274147608,0.205635424916371,0.997190828467385,0.719507638018603,0.340339141511787,0.165850501129121,0.732292100497008,0.590258337894659,0.274901673161146,0.101947305980207,0.770547964792353,0.9167381093219,0.320565687411948,NA,0.618189598834005,0.605401956279261,0.380334973865926,0.349099258588115,0.717735965095398,0.0246497704720426,0.139051717416006,0.788520513853738,0.895647173545114,0.929744094607991,0.896911957620944
"cg16287740",0.0592239611267095,0.860634023272208,0.649477690479797,0.188967149329463,0.750124151359603,0.355489872707306,0.233832853363442,0.927631800719346,0.0498479873782425,0.220232945797668,0.725686045114329,0.931868260360123,0.0308552505546839,NA,0.994007396882667,0.775524943416262,0.562601815859879,0.721584426147482,0.177023856042742,0.987849560112321,0.850970686815035,0.921311082621286,0.692602602792662,0.909829739509845,0.819930454426658
"cg16374333",0.115698741951566,0.401949426820637,0.887938143657864,0.298197501359178,0.141237045068661,0.74213017899344,0.844297974822569,0.414678594812709,0.237014699457984,0.905770614001014,0.764718183429115,0.136437930420638,0.956621318436507,NA,0.16295040120123,0.366664122431514,0.305054125975939,0.906609859944871,0.466549911071025,0.194160890313791,0.432745745699686,0.518638310712838,0.342311356534152,0.503894542569214,0.224946523089462
"cg16411445",0.355959584004638,0.72285379750555,0.705372656976147,0.41177030381086,0.451188540549769,0.428119212681418,0.497929604123764,0.249488539411392,0.028006320253226,0.629624649935964,0.778201036226546,0.900838600702176,0.224982583590277,NA,0.734537072533304,0.627825473550357,0.498605955533245,0.036215297580581,0.522606876643936,0.0292285447117595,0.024477467950632,0.0198412195045331,0.0119504321468727,0.0507611181540488,0.0268136667762376
"cg16429499",0.112550418724087,0.711377312298259,0.0811546272206781,0.0669080953620345,0.254029206220158,0.424920994373989,0.652813068028004,0.11060493442445,0.354644932236883,0.784975159466215,0.717657431334105,0.385983236901038,0.164172481256647,NA,0.418562008683269,0.857169517910252,0.82886846100332,0.932107716612131,0.839407142888189,0.828245562818724,0.82882428173375,0.766644658958356,0.083027043108606,0.707174317951811,0.806783995429546
"cg16441068",0.662922222038707,0.122542687525467,0.264168614696848,0.621618951943696,0.398756675497499,0.824064900664646,0.729499969805465,0.520047186054715,0.481906264351962,0.492923766384476,0.788995398409988,0.969464339186181,0.34263009834482,NA,0.02094949962614,0.972191878286453,0.822499204489158,0.367247515182233,0.00126804724950299,0.00254967930752773,0.0013826960985153,0.395880987041201,0.264355710783455,0.00563000050176734,0.0112046344571926
"cg16452866",0.528119036071791,0.996026195948981,0.577916341794441,0.664546162721188,0.331138661965365,0.998022013859315,0.634444371325407,0.680034620050315,0.0216758687616946,0.69533069102358,0.602972519787971,0.987987284667209,0.89953683690447,NA,0.502143766858399,0.66391760376785,0.486340050924463,0.25417407079593,0.0992454091870139,0.797201160672045,0.516552961807629,0.118260992852419,0.0407209261001486,0.0567508539365926,0.0357741655500625
"cg16469046",0.149991152468226,0.229982503279924,0.94857990304752,0.828388150432587,0.550872835313395,0.199565456410044,0.723890888148694,0.74399162794962,0.491977919866693,0.25828972456638,0.999653607464291,0.621313296587732,0.803925870108902,NA,0.118509446646916,0.828404048992245,0.237561788921105,0.0934852848072409,0.510797049971311,0.277691990104007,0.247646949855614,0.568864563976803,0.308185468394592,0.181684189325312,0.208574833875154
"cg16503724",0.0748333549194874,0.525012569084948,0.423907331018714,0.929066555568053,0.48611764513167,0.562128590401843,0.98355672779301,0.0554909404522693,0.940096746466845,0.744047424705118,0.944610829421153,0.445425962476081,0.247688825368968,NA,0.36465233826439,0.973637718112667,0.747778482831239,0.164022287490718,0.484773693416524,0.227718417202989,0.164047621426582,0.428351944057617,0.304461427050661,0.157004932966898,0.890539264151094
"cg16660220",0.538555154376824,0.900322124833409,0.515389151614887,0.903045420074434,0.396532825037929,0.382403515481129,0.14096609568553,0.278547313182868,0.29516290781516,0.861692170807718,0.905439513614052,0.101822127148943,0.931560523445664,NA,0.390069935283839,0.927080276081032,0.314145592601914,0.695890157803081,0.954125770708381,0.793043267454781,0.587772246063407,0.102268657785458,0.0221790043153578,0.124641790511725,0.117826447650329
"cg16666745",0.00041935502203983,0.00468954391269148,0.001956527927938,0.324317460902167,0.826572969055436,0.714239709560934,0.505276178692388,0.888380670458721,0.0718486071627636,0.27071933369405,0.659149696169661,0.595792536215664,0.898646350842345,NA,0.43673090027528,0.671299026607987,0.846401145554981,0.988943076559932,0.0322601383048188,0.0408951811570411,0.0223138418298335,0.0359792031939068,0.0411408585383461,0.0370769070655907,0.174056196526989
"cg16684117",0.200605583154525,0.0957295735800752,0.436356342811249,0.269449354833811,0.110288507192534,0.635501210917793,0.871644330540299,0.920178727898588,0.545920690986873,0.382135177589426,0.882201035768276,0.838911539800667,0.533320601310462,NA,0.423052006585989,0.995257227534544,0.403922428185451,0.189394609915327,0.00797374246157154,0.00139286168703489,0.00197231755795034,0.113264451378441,0.182131349270844,0.00349186070251201,0.00877038219108316
"cg16695253",0.0620829700453054,0.317031548062812,0.012810328084538,0.0445752173956762,0.973650025448644,0.626357231574237,0.433421380159011,0.150020086816567,0.254468296007151,0.653268258967953,0.746662686931205,0.241102776342056,0.516890548878533,NA,0.527903814397384,0.73132032762585,0.623904781955868,0.36428404822602,0.197211272911747,0.931218032567948,0.878794582734927,0.771738210150336,0.497108776257418,0.567172085710209,0.621510292859448
