"","GSM3017301","GSM3017302","GSM3017303","GSM3017304","GSM3017305","GSM3017306","GSM3017307","GSM3017308","GSM3017309","GSM3017310","GSM3017311","GSM3017312","GSM3017313","GSM3017314","GSM3017315","GSM3017316","GSM3017317","GSM3017318","GSM3017319","GSM3017320","GSM3017321","GSM3017322","GSM3017323","GSM3017324","GSM3017325","GSM3017326","GSM3017327","GSM3017328","GSM3017329","GSM3017330","GSM3017331","GSM3017332","GSM3017333","GSM3017334","GSM3017335","GSM3017336","GSM3017337","GSM3017338","GSM3017339","GSM3017340","GSM3017341","GSM3017342","GSM3017343","GSM3017344","GSM3017345","GSM3017346","GSM3017347","GSM3017348","GSM3017349","GSM3017350","GSM3017351","GSM3017352","GSM3017353","GSM3017354","GSM3017355","GSM3017356","GSM3017357","GSM3017358","GSM3017359","GSM3017360","GSM3017361","GSM3017362","GSM3017363","GSM3017364","GSM3017365","GSM3017366","GSM3017367","GSM3017368","GSM3017369","GSM3017370","GSM3017371","GSM3017372","GSM3017373","GSM3017374","GSM3017375","GSM3017376","GSM3017377","GSM3017378","GSM3017379","GSM3017380","GSM3017381","GSM3017382","GSM3017383","GSM3017384","GSM3017385","GSM3017386","GSM3017387","GSM3017388","GSM3017389","GSM3017390","GSM3017391","GSM3017392","GSM3017393","GSM3017394","GSM3017395","GSM3017396","GSM3017397","GSM3017398","GSM3017399","GSM3017400","GSM3017401","GSM3017402","GSM3017403","GSM3017404","GSM3017405","GSM3017406","GSM3017407","GSM3017408","GSM3017409","GSM3017410"
"cg19755815",0.618769093644908,0.59913121593531,0.562889444319577,0.551560960850071,0.635349084934276,0.771832579632104,0.629821470278731,0.597171245047089,0.710989706050058,0.48734946546449,0.558369059190815,0.573818664465364,0.77374635321505,0.566233986489342,0.737094847595188,0.740537383349917,0.593372933206663,0.802995486362116,0.73729237905532,0.936998675042235,0.722970630505189,0.721311948251349,0.580896855949951,0.801417482317764,0.679686103606867,0.632157421917325,0.762156723743107,0.741701627336744,0.692571800940853,0.576583707433427,0.732698725755535,0.674859853407543,0.570146157631882,0.757865783835464,0.687428502080945,0.862183581664032,0.792054839986042,0.612501043796453,0.645732740156884,0.61259960546848,0.57393560358116,0.719531898960493,0.712714917636426,0.618043061099896,0.685021079243438,0.673817142039496,0.558385258475909,0.565752311131444,0.743687693183177,0.813229493287974,0.559642514789435,0.73168243978495,0.693404986683841,0.674472964583795,0.677426462784504,0.754660465009699,0.723091685716592,0.560394583661329,0.621868103252402,0.628512812815723,0.935584716073754,0.641558324602262,0.899674129305867,0.597346431840534,0.707917871633524,0.76264813254941,0.774622695900214,0.64613767121779,0.593849800146176,0.727933084693654,0.950363529131189,0.621514015028518,0.541494163708039,0.579961415087113,0.684995641581281,0.646400788187296,0.602761379632533,0.731217858658394,0.867445373029655,0.936927280414666,0.643432727558349,0.633150975340482,0.594085456966584,0.922583897321133,0.881113395527561,0.705070144161875,0.485516182219829,0.646267680289376,0.501931556839519,0.618601921245807,0.587706078104121,0.586652398512986,0.646374345398505,0.736634787571015,0.604977356195396,0.866532452529617,0.589320728600443,0.876209018253512,0.681625255124907,0.54413987767578,0.653902427525501,0.612538263313026,0.725853112515955,0.496916036447937,0.742685155384927,0.593819350104638,0.650443021231202,0.75990694729592,0.641197490170111,0.749872164220225
"cg19769521",0.861261896059429,0.871524007581047,0.87385103067068,0.878880262009403,0.8812122617735,0.85355232172876,0.87149361735306,0.842022625215616,0.819640988663528,0.857426058361955,0.91493609643836,0.811200214206799,0.809247652907616,0.884543106265584,0.855880450103731,0.809801316508608,0.816085243174986,0.770351781203016,0.786091285285815,0.80834887860558,0.809465128661989,0.850715643579778,0.884002323867736,0.842850078703757,0.864835543719645,0.852150326237597,0.856721062788656,0.880129646792962,0.82447942185467,0.90571971365819,0.83519702300803,0.820664799868067,0.874235406220943,0.831530061880267,0.857547254103826,0.774467141914299,0.829687203522695,0.77180525101695,0.837390934775031,0.816499922412696,0.868280197388349,0.852636101445488,0.849296216315704,0.825736087408613,0.899121957184199,0.843924308772776,0.879256040145941,0.86570966196829,0.864573711581089,0.835517533416328,0.851262465460953,0.817804250443774,0.803271729919883,0.874261465719513,0.827237072276826,0.876701371692527,0.866754074598999,0.818948680848022,0.823862029391154,0.872524715643221,0.886246591816601,0.882778543552502,0.86884505902929,0.8273486946855,0.84488931847418,0.902197967858077,0.87552028815528,0.87576471376876,0.854350387168414,0.862112902506147,0.766434039167999,0.91008159142542,0.892565893665874,0.872913016209666,0.839384031860846,0.875821409660555,0.817943925742203,0.847540272499545,0.832868997077563,0.894597514319989,0.8476058039065,0.893556486834886,0.902965541657226,0.845760796300597,0.896323386570991,0.850322043552662,0.876663151222287,0.820702905185273,0.892298393457684,0.780231546423606,0.868760443028315,0.805046965550828,0.866141799693749,0.842632620159302,0.903578124696622,0.832690449697585,0.87409191616893,0.882878901413404,0.8416270190162,0.844534334212237,0.812367774875696,0.863736446014423,0.840034616794413,0.927221913163832,0.86613391366066,0.827790275173916,0.834207528346321,0.839531799100129,0.778623979346646,0.803701679925785
"cg19782686",0.626513440130519,0.556519580247493,0.846915848929149,0.518324840300118,0.774845173764536,0.663641836887925,0.690109067655066,0.683567654220845,0.750110914183013,0.575629923817788,0.805199648561341,0.565796029898787,0.662569887789092,0.6734744862424,0.839079242325435,0.577803046322515,0.522329138817498,0.498939048257046,0.387047595931873,0.907499615343185,0.38107941441357,0.646635124378955,0.666797409456717,0.638877781863182,0.650238262822931,0.622795024033592,0.447160681468612,0.631986907838674,0.540967337773931,0.829278900844268,0.653511661570209,0.579760947762315,0.601970243612189,0.613333303381955,0.635094632381783,0.485072627584089,0.695204365691442,0.55218576620341,0.75122174869848,0.585265745150416,0.48439987990826,0.756034446873883,0.763667531044474,0.424621281274249,0.648175967082678,0.675410750736705,0.60602961145745,0.682453676567406,0.610407689021291,0.564066478992445,0.556708568420424,0.665385629757697,0.569903109875886,0.817197096318458,0.720143829951688,0.408092643353572,0.783696614755651,0.509374003185594,0.669013335476705,0.779025442232626,0.428619089709416,0.790549264399601,0.396905959064547,0.616673410802986,0.743302997311113,0.435835854275187,0.751535514055135,0.781209569107896,0.411286207759349,0.56811511636538,0.553811736402968,0.83316584830099,0.750973348381583,0.763887810833753,0.75022663276633,0.897406105703598,0.658397778230986,0.854907739495533,0.296339000387142,0.39555930830232,0.664280574550712,0.747142463559909,0.694930329361454,0.299725085853026,0.367265509075483,0.638234006998185,0.734921679356985,0.641265462906848,0.63780562288177,0.44202661267613,0.822326185108318,0.605287368125339,0.707957558416353,0.75830162270753,0.810252410102301,0.563282320436983,0.783688824940254,0.704411829497597,0.524004206645364,0.498088536544395,0.558814049241618,0.671095435546851,0.674738465899469,0.562362577580212,0.784975454848655,0.607779910591103,0.588936334793115,0.598865380939927,0.395762983260995,0.623051276225193
"cg19851816",0.851802579900125,0.889087137579205,0.920881629575287,0.922054583098699,0.845580165441825,0.779935577330444,0.945824011300509,0.753074348510277,0.789252034418011,0.869932440024049,0.973622557466043,0.914078929034728,0.82912541116577,0.863400409851506,0.864440462621449,0.729285502650426,0.809362901113902,0.663567138852528,0.752145703890665,0.637175992458924,0.739516910169911,0.778099347152679,0.877007070892346,0.797434981415522,0.8808947717601,0.809830373609042,0.890337309849273,0.932194109359966,0.815617420389297,0.962985381272755,0.881462135386982,0.842059670288427,0.871577551198516,0.782553752604088,0.842469443206476,0.709743345649299,0.927797666889783,0.794473848835663,0.898470923579271,0.806772714158273,0.847986142914666,0.884004419995666,0.946430254416178,0.766697916348471,0.902360864369011,0.8051263256296,0.951068405253014,0.922827734372969,0.934796531351245,0.841943885274362,0.811537883140661,0.853280268489287,0.61491790952016,0.921305708263182,0.794786304924732,0.63771140990463,0.940051935786394,0.811992797453318,0.878010366210601,0.868642485150101,0.769048346211348,0.870865862055336,0.539071987654473,0.890795616164638,0.885995307055455,0.659653714775974,0.830420366635196,0.909209146399524,0.821189720677368,0.814880056902452,0.664548503587074,0.933346666237274,0.887584586731334,0.864428766288671,0.946295637565761,0.918976037564987,0.885133010088842,0.776442681517808,0.606342533279261,0.805172601167308,0.877660930924478,0.939575184009328,0.89523377314688,0.719580135440395,0.689480717853911,0.700879958280267,0.950703527568629,0.869037718765056,0.960393829969488,0.900949604619906,0.934123013106609,0.823011769417823,0.865968050466027,0.772642539954502,0.813521475929989,0.625874249168148,0.918536716493189,0.833675944296911,0.693319217789101,0.814255944487455,0.856706026311115,0.872841208031315,0.794908346479064,0.931326036242575,0.926291194340481,0.898789459008419,0.769381756881419,0.835250501167883,0.842858965253684,0.859235069635265
"cg19931733",0.903334349512981,0.899834476602939,0.905811958503177,0.836489672283267,0.89131429980138,0.925012086855655,0.885343752668969,0.942731559400584,0.929630807787704,0.82205105566513,0.894451019997433,0.84405184895623,0.91413692643936,0.853055009812805,0.926976110159294,0.939883169024225,0.858581171648015,0.934498504613333,0.877671350268509,0.965759293057667,0.882696883904103,0.926098709337781,0.868820055626907,0.915714569802892,0.931755080911485,0.916048295251731,0.896042668283779,0.911240093726051,0.918459854672167,0.93053336041212,0.89875433061777,0.919381801539351,0.909194202897075,0.952821049307527,0.930812261728114,0.953300125746597,0.891820019279217,0.897128053113938,0.887737989750502,0.87735520901402,0.811696196635091,0.920855607840991,0.908233216321435,0.84173470741864,0.916270472606985,0.915131903304131,0.849900360967914,0.902343372980448,0.870041830777787,0.942560727708172,0.899446174651379,0.939032414553848,0.906169471154751,0.945188615113527,0.93602180296676,0.926684844824882,0.932827925338913,0.833276570632382,0.853136048808862,0.907694318569619,0.94740412178494,0.92992189656546,0.956229441501883,0.878053494572958,0.925555091437241,0.926598072630492,0.930851833142926,0.930418113476273,0.802090776964735,0.936597568113503,0.953487349713097,0.905573584459404,0.93915207644037,0.922870551418058,0.928848271451246,0.92220608825449,0.914893601977773,0.934956415992255,0.900203342872149,0.929148952749733,0.895173261596578,0.918581221928371,0.896956194765533,0.950406121827779,0.952290327554377,0.911681798426962,0.919615217065955,0.884887583096593,0.849887545991099,0.847406949648383,0.908458818375245,0.886486907691086,0.871456413498286,0.937139341548543,0.929683986240837,0.959762330064259,0.911766959763053,0.951617918388269,0.924223246007198,0.794309400409152,0.883254096011061,0.905800410534216,0.9013083514313,0.827969349818866,0.926397029385258,0.881697092608932,0.911150841626303,0.912179768173108,0.889753132477495,0.885174746749153
"cg19955173",0.927275301930509,0.93470476110384,0.963354428984931,0.942808110466178,0.937714538489149,0.929277697909979,0.945090529887305,0.926668801577042,0.842255757000332,0.932811909941262,0.981938982079216,0.968518554414899,0.858663496894893,0.954999078155914,0.837487081727712,0.892931024890689,0.894472249971636,0.886792989205718,0.871473970956426,0.680989795361257,0.847235242211933,0.886481213540417,0.95550122122009,0.911168013657346,0.907410808846541,0.885608796514981,0.841807887119515,0.93918966762284,0.83476412168277,0.979280995948796,0.937845904310972,0.821888461247114,0.960713315949379,0.802853636867025,0.958956823622089,0.866449887501426,0.909133763541458,0.862343845510295,0.920059004848043,0.84486531243632,0.916345106903129,0.899479195992306,0.933953536077985,0.86891134491528,0.963483560476041,0.878662442248232,0.950201634991185,0.946093186273258,0.96060705399028,0.863336443932551,0.886276372264208,0.829720896164899,0.876972148194294,0.949652439458312,0.712127128368894,0.958642379460913,0.963421274550869,0.863599718559104,0.904178667104619,0.934108548632417,0.931458051628532,0.95004108186019,0.810808666843101,0.957148728002981,0.921557679775434,0.941060833047884,0.833856759605712,0.867705734869009,0.905600135584122,0.977583747893901,0.634099623681811,0.949881199533451,0.950562221361746,0.937061932935344,0.935225236254308,0.957978271479317,0.926268045732545,0.709515578048754,0.927334085883729,0.970007608757048,0.962233063204414,0.971011679071536,0.969363717757586,0.967478382422172,0.926559310494932,0.886581550417122,0.969489929164505,0.926419054241661,0.971554065689486,0.904883439469064,0.887225479268697,0.886609353116516,0.910743151528571,0.733790302051872,0.939841280565175,0.713343387010507,0.939666989554048,0.894010797696143,0.942672874922293,0.94968235234203,0.84330522443564,0.931734362334515,0.887480666104822,0.952603062608904,0.828956070563045,0.928193465043365,0.850122296885574,0.921207913785384,0.874266172007703,0.83128286605578
"cg19997662",0.575893632903112,0.713079924437725,0.856404726465699,0.747113568502215,0.755800934560018,0.666562496812561,0.720095866615154,0.617002402637818,0.795348612126986,0.668244306050665,0.79918551155484,0.800050115042237,0.590386945748176,0.763459251569044,0.909229229792312,0.596003333534894,0.626649047593772,0.522264542757201,0.502202074267664,0.962878912288108,0.633879886310794,0.815798391938179,0.742580963060096,0.697094782218071,0.708854635260486,0.6776245278284,0.639039926134524,0.696567868090606,0.677463162966139,0.819472749497303,0.798927648372714,0.732201196502501,0.647558959276441,0.616253956313457,0.668120351715291,0.573125415008311,0.521725815593045,0.616388037002338,0.817155935191521,0.844333554440825,0.804774099821201,0.777454908604688,0.861953872470313,0.625489303701596,0.79149006044743,0.759780209919417,0.819912612353691,0.844298932279593,0.677127121303862,0.588754104198825,0.678467029465024,0.683156247867103,0.570253301780241,0.781215242027289,0.841195630525717,0.368868354701341,0.820234837697711,0.649473426277148,0.807019489280698,0.70216808037754,0.279882099976223,0.741158892731025,0.495207020853479,0.781939462810937,0.758341607978799,0.413436356883474,0.849088944071116,0.791224156096747,0.692065694821715,0.45948253716387,0.729139022430852,0.792722395761387,0.658664772597161,0.775038405717337,0.768105973762253,0.596090859671932,0.750160679717792,0.929950710829311,0.295932690867506,0.238543669845479,0.794132447865788,0.796011610970464,0.764539216950966,0.251658523124858,0.397002576967198,0.654403873505188,0.768042746552223,0.725387067196047,0.823143063997016,0.755583195928227,0.898820082656358,0.652386105396938,0.782435388884508,0.866987731095677,0.773899128125409,0.628301423455066,0.797802892893179,0.609300458573348,0.593736732462185,0.713452573696354,0.69373536363121,0.739033173148524,0.772555077575065,0.770420011247187,0.813506935417024,0.750945335243787,0.686860386939046,0.668142154449969,0.650124963994107,0.788300621449559
"cg20049422",0.590517036579177,0.555469127488264,0.698735859770696,0.49855479789552,0.679083550504689,0.477280118350138,0.594421027059818,0.6039716707319,0.583215079493472,0.480993282397426,0.749602366537152,0.470291082176191,0.513699118072382,0.593649344374971,0.624104252219072,0.594930639458527,0.471741653211605,0.468891565149123,0.402089132911583,0.37235420434011,0.403268997155333,0.599577449822095,0.501490896023794,0.534384789498084,0.619263269818716,0.542743647917861,0.345878094278292,0.567983388321129,0.459425079202412,0.768769366996584,0.604016946463553,0.47959573497105,0.518245610000518,0.537033693733595,0.579275270598471,0.442283900679003,0.529236716421178,0.539106934599871,0.634817550063891,0.57244318429045,0.467726102143041,0.661227740275198,0.604439004785517,0.412628743961963,0.567464844049586,0.627926858387917,0.580277237304893,0.578750518510974,0.416341811569902,0.513074570098424,0.51220919820316,0.538728698021154,0.526123074855502,0.710892332668281,0.481012223512462,0.398303453169874,0.673735262808688,0.462560803331752,0.627019866739083,0.695583377842948,0.301066500829173,0.69313477405594,0.312195928173226,0.484912294130256,0.691986634311639,0.400240572103619,0.629188260407386,0.681776118402073,0.364097657704379,0.447756709635041,0.360028131693939,0.712666614541872,0.683886551654346,0.656230153202636,0.658939959069148,0.74910039258131,0.59887937079974,0.616452926738369,0.267088591051674,0.232623746683618,0.631685325951536,0.700217817758999,0.609390608547182,0.232566465136108,0.316912254704788,0.573959634621385,0.638480209832636,0.574622568252174,0.603392839147559,0.404802036349643,0.669776690412914,0.571337920748219,0.638102760055962,0.557117156021589,0.719559037081691,0.467621749884458,0.660920750291469,0.498891973360983,0.474445227027259,0.482810842425615,0.497838881004915,0.575497937481772,0.587481090371353,0.524383567983667,0.673839761907042,0.521534575617663,0.553641871749318,0.580311169752694,0.43488802538621,0.403794835928536
"cg20078972",0.789219962795021,0.785850233347626,0.857085433283872,0.848570592565077,0.76774437503938,0.629473821312351,0.889983919037294,0.700284139795998,0.776629141980458,0.713390937206657,0.982969070129206,0.753194260014116,0.678272303537038,0.824451973139473,0.886759544353522,0.638079780478848,0.743174059936039,0.539081020526236,0.591511869879049,0.891217101473642,0.631272367213213,0.830765496705578,0.867032110528195,0.692337540673098,0.739869861986883,0.794735169798464,0.586172150328501,0.786599069568966,0.717517995865968,0.966616270126171,0.807934572719088,0.805738758250452,0.804266746346385,0.711948547658589,0.759218720568291,0.520479797585845,0.700165624530969,0.750226554050746,0.920750655161887,0.828733607066715,0.828405932548627,0.889378342520885,0.846167857218683,0.648111677901253,0.81282697657856,0.796343911804009,0.890983233403828,0.891561193723074,0.566736000423181,0.605628171350163,0.734185824206733,0.719458143606807,0.682588300256423,0.8647045818648,0.935060269720708,0.449904122594872,0.910669447887355,0.785746693274747,0.817243739217503,0.849968774339272,0.297408408583787,0.84040291073163,0.436447032563878,0.799977473309001,0.816530674260736,0.445488843851232,0.890371923770056,0.925898095596647,0.730126793914014,0.542867349133298,0.605780457805152,0.948646558505098,0.850065567272479,0.9125414979688,0.833482927294499,0.919690648457869,0.765605447298649,0.962793757610578,0.376055749041818,0.232529176786741,0.84099217358751,0.879805491974383,0.77963490361316,0.230150150897281,0.393022574306389,0.74070206417572,0.880364551218373,0.804973654524166,0.924777915302222,0.714495188372698,0.946953258574578,0.743711246657972,0.881801000493264,0.840318497450104,0.817728143465339,0.620340768304458,0.847898873929334,0.573947979521222,0.654029197151365,0.782215321332585,0.755589814891238,0.836315358131981,0.7854895096485,0.899072491301112,0.890150274468807,0.817984250361241,0.739773799342098,0.741717440702209,0.640264275519519,0.84585539152996
"cg20090290",0.744095034551507,0.731848403851244,0.816870871790019,0.687727077644489,0.775318957495903,0.710838405477271,0.764025696110205,0.754347675015831,0.664428018234667,0.624661334459735,0.858533442410778,0.54758069802052,0.564842866795727,0.723966093586238,0.786389784912308,0.64448462017852,0.641289977288964,0.543611138107688,0.425077555644791,0.951252941173054,0.528845858647405,0.72919199316795,0.716105327962405,0.727739156192361,0.727041203278704,0.73820912393188,0.397120986737926,0.763656568525793,0.564275662674132,0.911570781591877,0.751091673008987,0.622795190635906,0.632417139599193,0.751068349960449,0.807531310010035,0.548532984415659,0.651695640021184,0.704251427731139,0.733818827406845,0.693637586661662,0.576896453721821,0.865255020331038,0.737563755476308,0.519741993203524,0.670840289622539,0.791387811945481,0.715083893090752,0.762790340574212,0.559468839191722,0.704177690230438,0.643145914823482,0.69065392374198,0.654716387133558,0.841614051486465,0.816468848006068,0.395963259614082,0.827149410782487,0.599324258135312,0.792617528166707,0.812934238792181,0.327048205511163,0.85365270111718,0.393107223067159,0.638614754730349,0.812196994022457,0.419667993392161,0.844515740485735,0.893740094781247,0.559543175761375,0.528642822490477,0.584010762767871,0.815876168868068,0.828309847289016,0.866799605044444,0.779382868560889,0.865646850906754,0.788799499865999,0.901941664480542,0.279593081972635,0.202481144111634,0.872556066103503,0.854864826019935,0.702998432967195,0.19542600190825,0.375647215814438,0.716094508218004,0.858280398131156,0.77546368174019,0.807441521444553,0.569537035671329,0.839020391619789,0.636130221951694,0.745891913175155,0.77291186074001,0.887806342058904,0.603006984629522,0.789678389005959,0.594986980449017,0.532956633639978,0.606970108303901,0.705730019196612,0.792760432005128,0.770843857112985,0.581431198492873,0.837631042467861,0.650679587465042,0.700495898084026,0.734915687565405,0.556752761755813,0.661174882363597
"cg20100987",0.638315167828296,0.687435994443251,0.658854559444108,0.654065573480341,0.67942492062127,0.664900700942529,0.690832322037987,0.578463901712078,0.635731619048064,0.672004011697998,0.720100552056647,0.63795294612378,0.584229570072919,0.675744183737174,0.68768948141969,0.594407439165446,0.604472614241137,0.570251640630636,0.623803917619457,0.705724544703696,0.633193759140977,0.650690084401616,0.730053607524941,0.618349052138312,0.660602497649604,0.602370621749341,0.621108524041317,0.694911228721161,0.611049838105124,0.728699347210881,0.599064791633532,0.621161265052787,0.679738564365139,0.692284090418274,0.655701630911867,0.513834125552314,0.624843733826934,0.537065772087486,0.66972579861227,0.576726558890147,0.647606091008914,0.668241137909632,0.609417026851743,0.617149041193751,0.72899496017983,0.728559906932356,0.652416114356707,0.686060363134573,0.651405860048686,0.642194123303989,0.571769390983012,0.604027715531348,0.607176663937027,0.649827255624192,0.680413499167266,0.73511126149787,0.71284518861987,0.643201234614539,0.653668058370155,0.696941597702721,0.706971361987154,0.712557753795235,0.685401653517345,0.583486715028746,0.619506860217087,0.65410252962796,0.666499460352581,0.668615942095594,0.639770305436938,0.657844233026227,0.625264612441328,0.689996453577336,0.671230279024063,0.670654086754993,0.650613369306485,0.684208024544012,0.607301541000139,0.697152024327573,0.674988041470168,0.715129277387786,0.653094600124313,0.717521809650871,0.727950097492128,0.662520726263518,0.713248532860996,0.635404227952341,0.697779043883407,0.610143840889759,0.701722354805264,0.563379300695928,0.70813307733206,0.57257725307905,0.696852771636592,0.687375019667591,0.658735485308769,0.679564967597395,0.694247526018233,0.65217110944329,0.663960719966876,0.686847325103688,0.617001939033525,0.715620516418312,0.602280181993904,0.715942038665397,0.671336989290249,0.589116077259844,0.624300381378212,0.567997676034002,0.542093673554235,0.594831160437806
"cg20151221",0.961186661044935,0.966081442630271,0.966392080889758,0.962977143410863,0.955206001347806,0.950962712477214,0.961132437265576,0.965772603304537,0.912429993845617,0.967654528444482,0.964032931914189,0.9605060232031,0.904364021908738,0.970086207700043,0.826139701395702,0.965786029395005,0.965136933827627,0.95696726324739,0.958926369928865,0.601278489639071,0.917252302855497,0.883107521691724,0.964299004330785,0.957324207167278,0.956847451801535,0.94512536066881,0.896301766733272,0.935655800071925,0.875143802220517,0.949828446666919,0.960102373609229,0.879694554194639,0.960753787466399,0.817468885688577,0.963048148388551,0.965260112918231,0.978430190654625,0.930056625293203,0.933763672450785,0.887710650801926,0.959139526289179,0.914431349939172,0.9583630113214,0.95789855672778,0.945259596954582,0.953925467172662,0.968211735314374,0.958446416220109,0.968628031919184,0.913110753137819,0.964591392996209,0.893207181257081,0.922871849411856,0.958043080491403,0.678304642530111,0.955623350409643,0.943907387558239,0.953044836435571,0.95291079695191,0.951247565323942,0.939521417333124,0.957799189476045,0.862991678175326,0.963943041857658,0.954884425016281,0.973299766325037,0.829889159825342,0.891218902883673,0.95626310060674,0.973730094865523,0.642934635214179,0.941806574143378,0.961388405587973,0.950526771019874,0.95678420778659,0.952056047936157,0.959730941834678,0.656115895350159,0.959557464293493,0.963976973836294,0.960286268598042,0.966425938115013,0.960752617871507,0.970801218113182,0.94524347072104,0.949078839254326,0.957102487854657,0.954796051014558,0.961604603642643,0.971737856222229,0.905600894284082,0.959975255316374,0.934872503431935,0.729946942637116,0.936178426267376,0.721785734714534,0.958479655649021,0.923613841178495,0.964604250182644,0.963623965580074,0.95839889146444,0.951241815515479,0.92887713798879,0.949708992940323,0.875949898802744,0.957595525085503,0.940401485182209,0.956583333530992,0.957870913273735,0.891099497666873
"cg20267828",0.466177148917252,0.460674293634049,0.414223812863936,0.559744210253938,0.384579102374819,0.662721396217189,0.394065259282856,0.488060553179009,0.577503631087802,0.48809294814377,0.280560773060089,0.544629555459806,0.631615433277195,0.429559345482183,0.533887104538131,0.47272845257547,0.560456842154057,0.614403515100522,0.636088814203521,0.601253581414253,0.725886866293047,0.473282827032511,0.476995736882862,0.550312913444886,0.546742343697425,0.494512367694504,0.809914219306541,0.518670868525218,0.638583875515848,0.179043045265785,0.51263406342064,0.667477695108882,0.495573276270789,0.56264756630659,0.438770385664644,0.704321106402554,0.669341700941436,0.413130742664618,0.402612183081302,0.587525126311672,0.510019289503095,0.394036403016352,0.425887988327945,0.614841763264343,0.517463203113788,0.402654823805894,0.509158263884538,0.480671409625279,0.622824060607524,0.619739281139102,0.495186694360351,0.567950332211294,0.54743836904296,0.310416436770603,0.614342899188351,0.694839320480832,0.342716632376984,0.533004808900058,0.499766886958686,0.349244532265525,0.863650437392265,0.322301195415128,0.87184552038357,0.562846647500009,0.414819973267563,0.732224907560449,0.522871123546896,0.359736611357922,0.7127828638996,0.613999208639143,0.884761301778619,0.364727197157715,0.303662398358975,0.368730263003783,0.424826674747968,0.285028504312519,0.40124620706298,0.483415240960727,0.855694746296762,0.930394592662779,0.364403936773957,0.346129827635088,0.461669253194886,0.893476048710644,0.811373993466927,0.501391800717674,0.317226998797169,0.403081391633656,0.389502644266213,0.62335413647609,0.399856831891703,0.467696753456735,0.424671694891304,0.567322175903958,0.341325174140506,0.69496124338063,0.373358003397088,0.598614642752231,0.580656567812659,0.548806494794516,0.521290321949927,0.451544690686819,0.476793022516708,0.529428320757685,0.44767584956727,0.489483926630812,0.548236341518348,0.509323472081723,0.632233381533568,0.687411751119782
"cg20317872",0.302162906988787,0.383317462505312,0.295790758920996,0.416096377359608,0.303665165706831,0.457594503323699,0.368995100883996,0.302808553931793,0.421133082370443,0.446297386555848,0.301018143047306,0.422003343430528,0.445494248972415,0.398782731463642,0.457965153666055,0.327186440556165,0.418453952218977,0.411618784596383,0.458345172194584,0.641791231101794,0.493247324563767,0.38984130933222,0.427274845340841,0.319883140101793,0.37277325471955,0.371855904677433,0.649395223714473,0.416341297463555,0.470743376579695,0.27459553486592,0.337384377759383,0.53974631645306,0.437177594300288,0.486624310472358,0.295145507917537,0.429305933761389,0.346194223569919,0.318239992129177,0.348667319589216,0.444212613870921,0.487969115821514,0.339629881581296,0.352032966960197,0.430852249573853,0.489797715756885,0.300901840256667,0.432270289817583,0.41257713343482,0.487215872403729,0.453623745734965,0.389922496785016,0.36911317463842,0.40859085519296,0.259072300491072,0.565369220008842,0.531439747831653,0.272244195339411,0.427242400199147,0.352026212923725,0.300172976211052,0.61560342682354,0.313065093202073,0.614262744213608,0.41210572173726,0.293124491211955,0.476195742331617,0.431330870961809,0.35467238824297,0.584435756810804,0.406715635374459,0.676427548509442,0.333453115301402,0.258578358271027,0.312626842543348,0.267934646928677,0.262902288568699,0.262224479284639,0.461556251583326,0.617554066614171,0.633179663009235,0.319665525824167,0.270361298661027,0.411961184030669,0.70088066497301,0.631837064264289,0.366503180258514,0.328807954308202,0.32168135618382,0.339124506403954,0.486582992009171,0.370800043220409,0.354400984108177,0.35037075512314,0.526876574618533,0.228827844704384,0.624809608869952,0.313747617715729,0.480390022950499,0.460686227845729,0.475657267719858,0.420489403364189,0.362875670549337,0.332664774924551,0.477076659378003,0.388816270861647,0.386966367911965,0.372446494118959,0.31757032549396,0.397094053365154,0.513754059684432
